FID,F1,经度,纬度,WGS84经度,WGS84纬度,
3571,桂林市临桂区宛田乡宛田村委东宅江村,110.072819000000000,25.547129000000002,110.061618000000000,25.543825999999999,瑶族
3572,桂林市阳朔县白沙镇遇龙村委遇龙堡村,110.406346000000000,24.815526999999999,110.395185000000000,24.811920000000001,
3573,桂林市灵川县灵田镇正义村委宅庆村,110.459354000000000,25.433236000000001,110.448044000000000,25.430301000000000,
3574,桂林市兴安县高尚镇东河村委菜子岩村,110.635160000000000,25.408697000000000,110.624225000000000,25.405467000000002,
3575,桂林市兴安县高尚镇东河村委山湾村,110.634888000000000,25.392219999999998,110.623943000000000,25.388988000000001,
3576,桂林市兴安县高尚镇金山村委待漏村,110.621450000000000,25.422777000000000,110.610494000000000,25.419753000000000,
3577,桂林市兴安县溶江镇佑安村委青山湾村,110.333551000000000,25.695274999999999,110.322293000000000,25.692422000000001,
3578,桂林市灌阳县文市镇桂岩村委白竹坪屯,111.255242000000000,25.682832000000001,111.243598000000010,25.679500999999998,壮族|畲族
3579,桂林市龙胜各族自治县龙脊镇金江村委金竹壮寨,110.116061000000000,25.731501999999999,110.104714000000000,25.728611000000001,
3580,桂林市龙胜各族自治县龙脊镇马海村委田寨组,110.154002000000010,25.729275000000001,110.142830000000000,25.725874000000001,
3581,桂林市龙胜各族自治县龙脊镇小寨村委小寨屯,110.176004000000010,25.822161000000001,110.164876000000010,25.818828000000000,壮族
3582,桂林市龙胜各族自治县瓢里镇平岭村委上下甘塘屯,109.849029000000000,25.853052999999999,109.838029000000010,25.850455000000000,
3583,桂林市龙胜各族自治县江底乡城岭村委江口屯,110.307514000000000,25.881898000000000,110.296420000000000,25.878803000000001,
3584,桂林市龙胜各族自治县江底乡建新村委矮岭红瑶组,110.229271000000000,25.859110000000001,110.218093000000000,25.856504999999999,
3585,桂林市龙胜各族自治县江底乡建新村委江门口屯,110.250519000000000,25.844781999999999,110.239396000000000,25.841951999999999,
3586,桂林市龙胜各族自治县江底乡李江村委金竹组,110.278935000000000,25.832926000000000,110.267891000000010,25.829671999999999,苗族|侗族
3587,桂林市龙胜各族自治县马堤乡芙蓉村委芙蓉村,110.152580000000000,26.011920000000000,110.141418000000000,26.008724000000001,
3588,桂林市龙胜各族自治县马堤乡龙家村委龙家村,110.165850000000010,25.990494000000002,110.154719000000000,25.987220000000001,
3589,桂林市龙胜各族自治县马堤乡民合村委民合屯,110.118773000000000,25.917831000000000,110.107442000000010,25.915040000000001,
3590,桂林市龙胜各族自治县伟江乡新寨村委老寨屯,110.131556000000000,25.867304000000001,110.120276000000000,25.864308000000001,瑶族
3591,桂林市龙胜各族自治县平等镇小江村委田段组,110.031927000000000,26.134105999999999,110.020830000000000,26.131067999999999,壮族|侗族
3592,桂林市龙胜各族自治县平等镇龙坪村委龙坪村,109.943867999999990,26.078786000000001,109.932984000000000,26.075970999999999,
3593,桂林市龙胜各族自治县平等镇平等村委平等村,109.934970000000010,26.058280000000000,109.924130000000010,26.055371000000001,侗族
3594,桂林市龙胜各族自治县乐江乡宝赠村委宝赠村,109.848691000000000,25.990580999999999,109.837699000000000,25.988074999999998,侗族
3595,桂林市龙胜各族自治县乐江乡地灵村委地灵村,109.846333000000000,25.956444000000001,109.835322000000010,25.953870999999999,
3596,桂林市龙胜各族自治县乐江乡石甲村委泥寨组、岩寨组,109.953047000000000,25.875907000000002,109.942151999999990,25.873087999999999,
3597,桂林市龙胜各族自治县乐江乡西腰村委西腰大屯,109.812785000000010,26.007031999999999,109.801852000000000,26.003965999999998,侗族
3598,桂林市恭城瑶族自治县莲花镇门等村委矮寨屯,110.919503000000010,24.699829000000001,110.908340000000000,24.696975999999999,瑶族
3599,桂林市恭城瑶族自治县莲花镇竹山村委红岩老村屯,110.867110999999990,24.734905000000001,110.855979000000000,24.731786000000000,瑶族
3600,桂林市恭城瑶族自治县平安乡巨塘村委巨塘屯,110.872452000000000,24.784493999999999,110.861343000000010,24.781309000000000,瑶族
3601,桂林市恭城瑶族自治县西岭乡西岭村委西岭屯,110.802583000000000,24.955363999999999,110.791321000000000,24.952392000000000,瑶族
3602,桂林市平乐县同安镇屯塘村委屯塘村,110.928355000000000,24.619757000000000,110.917118000000000,24.617031999999998,
3603,桂林市平乐县张家镇钓鱼村委和村,110.866519000000000,24.550397000000000,110.855408000000000,24.547286000000000,
3604,梧州市蒙山县长坪瑶族乡六坪村,110.566525000000000,24.290949000000001,110.555553000000000,24.288112000000002,瑶族
3605,北海市铁山港区营盘镇白龙社区白龙村,109.351125000000000,21.475061000000000,109.340298000000000,21.471405000000001,瑶族
3606,北海市合浦县曲樟乡璋嘉村委老屋村,109.645931000000000,21.896363000000001,109.635219000000010,21.893394000000001,壮族
3607,玉林市兴业县葵阳镇葵联村榜山村,109.843853999999990,22.783804000000000,109.833074999999990,22.780892000000001,
3608,玉林市兴业县城隍镇大西村,109.741879999999990,22.605357999999999,109.730922000000010,22.602570000000000,朝鲜族
3609,贺州市平桂管理区羊头镇柿木园村,111.494086999999990,24.468304000000000,111.482360000000000,24.464848000000000,
3610,贺州市昭平县走马镇黄胆村罗旭屯,110.985069000000000,24.197208000000000,110.973785000000010,24.193939000000000,
3611,贺州市钟山县石龙镇源头村,111.363120000000000,24.390298999999999,111.351315000000000,24.386690000000002,
3612,贺州市钟山县珊瑚镇同乐村,111.368938000000000,24.333666999999998,111.357162000000000,24.330038999999999,苗族|侗族|傈僳族
3613,贺州市钟山县公安镇荷塘村,111.172420000000000,24.473143000000000,111.160691000000000,24.470175999999999,
3614,贺州市钟山县清塘镇白竹新寨,111.072567000000010,24.398271999999999,111.060817000000000,24.395296999999999,
3615,贺州市钟山县两安乡星寨村,111.164145000000000,24.702832000000001,111.152421000000000,24.699750999999999,瑶族
3616,贺州市富川瑶族自治县福利镇毛家村,111.358112000000010,24.906223000000001,111.346298000000000,24.902667999999998,瑶族
3617,贺州市富川瑶族自治县福利镇留家湾村,111.371906999999990,24.864245000000000,111.360052000000000,24.860652999999999,瑶族
3618,贺州市富川瑶族自治县福利镇红岩村,111.440647000000000,24.916097000000001,111.428647000000000,24.913066000000001,瑶族
3619,贺州市富川瑶族自治县麦岭镇村头岗村,111.333364000000000,25.063271000000000,111.321541999999990,25.060103000000002,瑶族
3620,贺州市富川瑶族自治县葛坡镇义竹村,111.286274000000010,24.953194000000000,111.274544000000010,24.950223999999999,瑶族
3621,贺州市富川瑶族自治县葛坡镇谷母井村,111.291666000000010,24.979355999999999,111.279881000000000,24.976444000000001,瑶族
3622,贺州市富川瑶族自治县城北镇凤溪村,111.241839000000000,24.924517000000002,111.230269000000010,24.921075999999999,瑶族
3623,贺州市富川瑶族自治县石家乡龙湾村,111.432890000000000,25.000297000000000,111.420833000000000,24.997308000000000,瑶族
3624,贺州市富川瑶族自治县石家乡城上村,111.397741000000000,24.934089000000000,111.385800000000000,24.930813000000001,瑶族
3625,贺州市富川瑶族自治县石家乡石枧村,111.412349000000010,24.969776000000000,111.400321000000010,24.966712999999999,瑶族
3626,贺州市富川瑶族自治县柳家乡茅樟村,111.254892000000000,24.745974000000000,111.243290000000000,24.742571000000002,瑶族
3627,河池市南丹县里湖瑶族乡怀里村蛮降屯,107.705806000000000,25.121963999999998,107.695088000000000,25.119222000000001,瑶族
3628,河池市南丹县里湖瑶族乡八雅村巴哈屯,107.683738000000010,25.225777000000001,107.673104000000000,25.222866000000000,瑶族
3629,河池市天峨县三堡乡三堡村堡上屯,107.099655000000000,25.369752999999999,107.088866000000000,25.366769999999999,
3630,崇左市龙州县上金乡卷逢村白雪屯,107.063794000000000,22.386310000000002,107.053355000000000,22.382873000000000,
3631,崇左市龙州县上金乡中山村,107.015154999999990,22.326716999999999,107.004836999999990,22.323613000000002,
3660,万州区太安镇凤凰村,108.661351999999990,30.806501000000001,108.650505999999990,30.803393000000000,
3661,万州区罗田镇用坪村,108.606044999999990,30.528278000000000,108.595451999999990,30.524702000000001,
3662,江津区中山镇鱼塆村,106.343061000000010,28.861619999999998,106.332742999999990,28.858488999999999,
3663,潼南区古溪镇禄沟村,105.903491000000000,30.403627000000000,105.893358000000010,30.400759000000001,
3664,城口县高楠镇方斗村,108.616139000000000,32.103234999999998,108.605436000000000,32.099336000000001,
3665,武隆县平桥镇红隆村,107.320153000000000,29.383811999999999,107.309209999999990,29.380597000000002,
3666,酉阳土家族苗族自治县麻旺镇亮垭村烂田沟,109.061772000000000,28.831301000000000,109.050612000000000,28.828236000000000,苗族|土家族
3667,酉阳土家族苗族自治县泔溪镇大板村皮都,108.985710000000000,29.087765000000001,108.974842000000000,29.084620999999999,苗族|土家族
3668,酉阳土家族苗族自治县板溪镇山羊村山羊古寨,108.817176000000000,28.672806000000001,108.806417000000000,28.670140000000000,苗族|土家族
3669,酉阳土家族苗族自治县可大乡昔比村,109.242942000000000,29.025597999999999,109.231802000000000,29.022728000000001,苗族|土家族
3670,酉阳土家族苗族自治县板桥乡井园村仡佬溪,108.725164000000010,28.687177999999999,108.714468000000000,28.684144000000000,苗族|土家族
3671,成都市龙泉驿区洛带镇老街社区,104.329714000000000,30.645966000000001,104.320635999999990,30.642664000000000,
3672,成都市金堂县五凤镇五凤溪社区,104.487879000000010,30.612584999999999,104.478770000000000,30.609264000000000,
3673,成都市大邑县安仁镇街道社区,103.622759000000000,30.519741000000000,103.614144999999990,30.516860999999999,
3674,成都市邛崃市平落镇禹王社区,103.342544000000000,30.353494000000001,103.333924000000000,30.349862999999999,
3675,自贡市自流井区龙凤山社区,104.779901000000000,29.354982000000000,104.770781000000000,29.351593999999999,
3676,自贡市贡井区艾叶镇竹林村,104.717006000000000,29.361926000000000,104.707835000000000,29.359061000000001,瑶族
3677,自贡市大安区三多寨镇徐家村,104.866148000000000,29.460601000000000,104.857046000000000,29.457377999999999,
3678,自贡市沿滩区永安镇鳌头铺社区,104.818793000000000,29.233578999999999,104.809548000000010,29.230854000000001,
3679,自贡市荣县墨林乡吕仙村,104.491892000000010,29.549364000000001,104.482850000000000,29.546136000000001,
3680,自贡市富顺县富世镇后街社区,105.011060000000000,29.189744999999998,105.001641000000010,29.186368999999999,
3681,攀枝花市米易县麻陇彝族乡中心村,101.865857000000010,26.933992000000000,101.857979000000000,26.931519999999999,彝族
3682,泸州市泸县立石镇玉龙村,105.697075000000000,29.186713999999998,105.687031000000000,29.183700999999999,
3683,泸州市泸县百和镇东林观村,105.700773000000000,29.023278000000001,105.690781000000000,29.020334999999999,
3684,泸州市泸县方洞镇宋田村,105.438449000000010,29.292425000000001,105.428247000000000,29.289383000000001,
3685,泸州市合江县白沙镇芦稿村,105.754216000000000,28.922066999999998,105.744124000000000,28.919179000000000,
3686,泸州市合江县先市镇下坝村,105.727030000000000,28.727881000000000,105.717034000000000,28.724864000000000,
3687,泸州市合江县尧坝镇白村,105.658816000000000,28.754633999999999,105.648838000000000,28.752331000000002,
3688,泸州市合江县九支镇柏香湾村,105.663065000000000,28.565428000000001,105.653074000000000,28.563238999999999,
3689,泸州市合江县五通镇五通村,105.613096000000000,28.561691000000000,105.603370000000000,28.558955999999998,
3690,泸州市合江县凤鸣镇文理村,105.901248000000000,28.703479999999999,105.891220000000000,28.701266000000000,
3691,泸州市合江县福宝镇大亨村,106.105267000000000,28.787920000000000,106.094935000000010,28.784806000000000,
3692,泸州市合江县福宝镇穆村,106.060722000000000,28.721525000000000,106.050387000000000,28.718595000000001,
3693,泸州市合江县法王寺镇法王寺村,105.704211000000000,28.669402000000002,105.694242000000000,28.666651999999999,
3694,泸州市叙永县白腊苗族乡天堂村,105.221440000000000,28.034500000000001,105.211786000000000,28.031829999999999,苗族
3695,德阳市广汉市连山镇川江村,104.398964000000010,30.965848999999999,104.389881000000000,30.961797000000001,
3696,德阳市旌阳区孝泉镇正阳街居委会,104.285171000000010,31.248787000000000,104.276320000000000,31.244726000000000,
3697,德阳市中江县仓山镇三江村,105.049006000000010,30.631737999999999,105.039205000000000,30.628392000000002,
3698,德阳市罗江县御营镇响石村,104.559918999999990,31.326186000000000,104.550979000000000,31.322620000000001,汉族|蒙古族
3699,德阳市罗江县白马关镇白马村,104.474749000000000,31.292401000000002,104.465554999999990,31.288850000000000,
3700,德阳市什邡市师古镇红豆村,104.090272000000000,31.174938000000001,104.081173000000010,31.171278000000001,
3701,绵阳市安县桑枣镇红牌村,104.365954000000000,31.599169000000000,104.356742999999990,31.595365999999999,
3702,绵阳市涪城区丰谷镇二社区,104.835283000000000,31.352042999999998,104.825923000000000,31.348638999999999,苗族
3703,绵阳市游仙区魏城镇铁炉村,105.001988999999990,31.530891000000000,104.992534000000010,31.526786999999999,
3704,绵阳市游仙区刘家镇曾家垭村,105.041546999999990,31.465337000000002,105.031764000000000,31.461507000000001,
3705,绵阳市游仙区玉河镇上方寺村,105.073196999999990,31.415945000000001,105.063276000000000,31.412286000000002,
3706,绵阳市游仙区东宣乡鱼泉村,105.016032000000000,31.505481000000000,105.006485000000000,31.501362000000000,
3707,绵阳市盐亭县林山乡青峰村,105.470719000000000,31.286650999999999,105.460606000000000,31.282578999999998,回族
3708,绵阳市平武县虎牙藏族乡上游村,104.058066000000000,32.534035000000003,104.049074000000000,32.529927999999998,藏族
3709,绵阳市平武县白马藏族乡亚者造祖村,104.195535000000010,32.843373999999997,104.186528000000000,32.839455000000001,藏族
3710,绵阳市平武县木座藏族乡民族村,104.464826000000000,32.663929000000003,104.455496000000000,32.660361000000002,藏族
3711,广元市旺苍县东河镇东郊村,106.311550000000000,32.237884000000001,106.301126000000000,32.233874999999998,
3712,广元市旺苍县福庆乡农经村,106.228055000000000,32.451124999999998,106.217631000000000,32.447239000000003,瑶族
3713,广元市旺苍县化龙乡石川村,106.495288000000000,32.133434999999999,106.484680999999990,32.129918000000004,回族
3714,广元市旺苍县化龙乡亭子村,106.488681000000000,32.101083000000003,106.478055000000000,32.097456999999999,
3715,广元市青川县观音店乡两河村,105.492324999999990,32.506233999999999,105.482217000000010,32.502167999999998,羌族
3716,广元市剑阁县秀钟乡青岭村,105.280696000000010,32.048287000000002,105.270720000000000,32.044590999999997,满族
3717,遂宁市安居区玉丰镇高石村,105.528459000000000,30.373349000000001,105.518406000000000,30.370248000000000,
3718,内江市威远县向义镇静宁古村,104.688500000000000,29.414280000000002,104.679411000000000,29.411342999999999,
3719,内江市资中县罗泉镇禹王宫村,104.525538000000000,29.830002000000000,104.516706000000000,29.826433000000002,
3720,内江市隆昌县渔箭镇渔箭社区,105.416396000000010,29.396142999999999,105.406197000000010,29.393041000000000,
3721,内江市隆昌县云顶镇云峰村,105.294579000000000,29.227435000000000,105.284682000000000,29.224582000000002,
3722,乐山市五通桥区竹根镇兴隆里村,103.815477000000000,29.425072000000000,103.806889000000000,29.421658999999998,
3723,乐山市犍为县罗城镇菜佳村,104.039925000000000,29.389061999999999,104.031154000000000,29.385504000000001,
3724,乐山市犍为县芭沟镇芭蕉沟社区,103.772901000000000,29.206758000000001,103.764174000000000,29.203766999999999,
3725,乐山市犍为县铁炉乡铁炉社区,104.034396000000000,29.066357000000000,104.025613000000010,29.063075000000001,
3726,乐山市井研县千佛镇民建村,104.071116000000000,29.593195000000001,104.062191000000000,29.589686000000000,
3727,南充市仪陇县马鞍镇琳琅村,106.610543000000010,31.475930000000002,106.600151999999990,31.472488999999999,
3728,南充市阆中市河楼乡白虎村,105.736142000000000,31.668755999999998,105.725988000000000,31.664659000000000,回族
3729,眉山市洪雅县高庙镇花源村,103.230875999999990,29.609622999999999,103.222444000000000,29.606268000000000,
3730,眉山市洪雅县瓦屋山镇复兴村,103.049322000000000,29.619381000000001,103.040842000000000,29.616122000000001,朝鲜族
3731,眉山市青神县汉阳镇汉阳场社区,103.749562000000000,29.750672999999999,103.740772000000010,29.747689000000001,
3732,宜宾市宜宾县横江镇民主社区,104.349591000000000,28.547279000000000,104.340560000000000,28.544868999999998,满族
3733,宜宾市江安县夕佳山镇坝上村,105.123122000000000,28.617538000000000,105.113421000000000,28.614407000000000,
3734,宜宾市屏山县龙华镇汇龙社区,104.039154000000000,28.788675999999999,104.030409000000010,28.785564999999998,
3735,广安市广安区协兴镇协兴村,106.647737000000010,30.539218000000002,106.637376000000000,30.536100999999999,
3736,广安市广安区肖溪镇肖家溪社区,106.891087000000000,30.698174999999999,106.880619000000000,30.694976000000000,
3737,广安市广安区石笋镇石笋村,106.818068999999990,30.615203000000001,106.807602000000000,30.611564999999999,
3738,广安市武胜县中心镇环江村,106.266284000000000,30.278403999999998,106.255865000000000,30.275366000000002,
3739,广安市武胜县飞龙镇莲花坪村,106.405388000000000,30.421762999999999,106.394762000000000,30.418381000000000,
3740,广安市武胜县三溪镇观音桥村,106.367797999999990,30.442653000000000,106.357239000000010,30.439308000000000,苗族
3741,广安市岳池县顾县镇顾兴社区,106.475407000000000,30.663639000000000,106.464904000000000,30.660079000000000,
3742,广安市邻水县王家镇地选村,107.177567000000000,30.381201999999998,107.166664999999990,30.377459000000002,
3743,达州市通川区金石乡金山村,107.426520000000000,31.400565000000000,107.415325000000000,31.396400000000000,
3744,达州市大竹县童家乡童家村,107.299440000000000,30.544930000000001,107.288535999999990,30.541229000000001,
3745,达州市宣汉县庙安乡龙潭河村,107.660441000000010,31.264852999999999,107.649589000000010,31.260953000000001,
3746,达州市宣汉县马渡乡百丈村,107.473315000000000,31.585225000000001,107.462024000000000,31.581567000000000,
3747,达州市万源市秦河乡三官场村,107.570403000000000,31.786563999999998,107.559437000000000,31.783094999999999,
3748,雅安市名山区中峰乡朱场村,103.174341000000000,30.217293999999999,103.165786999999990,30.213929000000000,
3749,雅安市荥经县新添乡新添村,102.852369000000000,29.851741000000001,102.844420000000000,29.848285000000001,
3750,雅安市汉源县九襄镇民主村,102.630623000000000,29.499517000000001,102.622791000000010,29.496390000000002,满族
3751,雅安市天全县小河乡红星村,102.688229000000010,30.085975000000001,102.680178000000000,30.082889000000002,满族
3752,巴中市巴州区光辉镇白鹤山村,106.709175000000000,31.806937999999999,106.698646999999990,31.803027000000000,
3753,巴中市恩阳区登科街道办事处恩阳古镇,106.637020000000010,31.797319000000002,106.626577000000000,31.793925999999999,
3754,巴中市通江县洪口镇古宁寨村,107.598029000000000,32.074179999999998,107.587018000000000,32.070838999999999,
3755,巴中市通江县龙凤场乡环山村,107.649855000000000,32.026521000000002,107.639011000000000,32.022556000000002,
3756,巴中市通江县澌波乡苟家湾村,107.613446999999990,32.108905999999998,107.602519000000000,32.105364000000002,
3757,巴中市通江县胜利乡大营村,107.536578000000010,32.223708000000002,107.525629000000000,32.219760000000001,藏族
3758,巴中市通江县胜利乡迪坪村,107.535192000000000,32.233128999999998,107.524251000000010,32.229171000000001,
3759,巴中市通江县文胜乡白石寺村,107.394915000000000,32.113576999999999,107.383700000000000,32.109360000000002,回族|瑶族
3760,巴中市通江县毛浴乡迎春村,107.341058000000000,31.974012999999999,107.329773000000000,31.970407000000002,
3761,巴中市南江县朱公乡百坪村,106.679543000000000,31.993026000000000,106.669145000000000,31.989031000000001,
3762,资阳市安岳县协和乡治山村,105.457503000000000,29.897597000000001,105.447360000000000,29.894113999999998,满族|苗族|彝族
3763,资阳市乐至县大佛镇红土地村,104.959263000000010,30.437118999999999,104.949879999999990,30.434145000000001,
3764,阿坝藏族羌族自治州汶川县水磨镇老人村,103.428206000000000,30.938573999999999,103.419433000000000,30.934673000000000,藏族|羌族
3765,阿坝藏族羌族自治州汶川县龙溪乡阿尔村,103.593635000000010,31.617169000000001,103.585106999999990,31.613499999999998,藏族|羌族
3766,阿坝藏族羌族自治州汶川县龙溪乡联合村,103.544805000000000,31.571054000000000,103.536241000000000,31.567229999999999,藏族|羌族
3767,阿坝藏族羌族自治州理县薛城镇较场村,103.322254000000000,31.553843000000001,103.313672000000000,31.549676999999999,藏族|羌族
3768,阿坝藏族羌族自治州理县甘堡乡甘堡村,103.205749000000000,31.490888000000002,103.197259000000000,31.486743000000001,藏族|羌族
3769,阿坝藏族羌族自治州理县蒲溪乡休溪村,103.290882999999990,31.472283999999998,103.282234000000000,31.468561999999999,藏族|羌族
3770,阿坝藏族羌族自治州理县下孟乡沙吉村,103.241305000000000,31.603232999999999,103.232710000000000,31.599502999999999,藏族|羌族
3771,阿坝藏族羌族自治州理县桃坪乡增头村,103.475823000000010,31.608620999999999,103.467012999999990,31.604716000000000,藏族|羌族
3772,阿坝藏族羌族自治州茂县太平乡牛尾村,103.729720000000000,32.136037000000002,103.720879000000000,32.132544000000003,藏族|羌族
3773,阿坝藏族羌族自治州松潘县十里回族乡大屯村,103.622540000000000,32.719679999999997,103.613860000000000,32.716396000000003,回族|藏族|羌族
3774,阿坝藏族羌族自治州九寨沟县漳扎镇中查村,103.818949000000000,33.284334000000001,103.810199999999990,33.280011999999999,藏族|羌族
3775,阿坝藏族羌族自治州九寨沟县永和乡大城村,104.399683999999990,33.314988000000000,104.390497999999990,33.310352999999999,藏族|羌族
3776,阿坝藏族羌族自治州九寨沟县罗依乡大寨村,104.211468999999990,33.152807000000003,104.202363000000010,33.148933000000000,藏族|羌族
3777,阿坝藏族羌族自治州九寨沟县马家乡苗州村,104.124651000000000,33.117347000000002,104.115446000000010,33.113328000000003,藏族|羌族
3778,阿坝藏族羌族自治州九寨沟县草地乡下草地村,104.381061000000000,33.022219000000000,104.371825000000000,33.018006000000000,藏族|羌族
3779,阿坝藏族羌族自治州九寨沟县大录乡大录村,103.682280000000010,33.565641999999997,103.673632000000000,33.561152000000000,藏族|羌族
3780,阿坝藏族羌族自治州九寨沟县大录乡东北村,103.670822000000000,33.476714000000001,103.662170000000000,33.472374000000002,藏族|羌族
3781,阿坝藏族羌族自治州黑水县知木林乡知木林村,103.227697000000010,32.236562999999997,103.219167000000000,32.232726000000000,藏族|羌族
3782,阿坝藏族羌族自治州马尔康县松岗镇直波村,102.114323000000000,31.918316999999998,102.106033000000000,31.914151000000000,藏族|羌族
3783,阿坝藏族羌族自治州马尔康县梭磨乡色尔米村,102.537520000000000,31.849830000000001,102.529398000000000,31.846429000000001,藏族|羌族
3784,阿坝藏族羌族自治州马尔康县党坝乡尕兰村,102.093639999999990,31.666830999999998,102.085271000000010,31.662920000000000,藏族|羌族
3785,阿坝藏族羌族自治州马尔康县大藏乡春口村,102.234311000000010,32.139761999999997,102.226258000000000,32.135824000000000,藏族|羌族
3786,阿坝藏族羌族自治州马尔康县草登乡代基村,101.835477999999990,32.223044000000002,101.827242000000000,32.219743000000001,藏族|羌族
3787,阿坝藏族羌族自治州壤塘县宗科乡加斯满村,101.075278000000000,31.800357000000002,101.066992000000000,31.796426000000000,藏族|羌族
3788,阿坝藏族羌族自治州壤塘县吾依乡修卡村,100.987483000000000,32.029874999999997,100.979411000000000,32.026544000000001,藏族|羌族
3789,阿坝藏族羌族自治州壤塘县茸木达乡茸木达村,101.060320000000000,32.519072999999999,101.052113000000010,32.515044000000003,藏族|羌族
3790,阿坝藏族羌族自治州壤塘县中壤塘乡壤塘村,101.182608000000000,32.354767000000002,101.174395000000000,32.350834999999996,藏族|羌族
3791,甘孜藏族自治州丹巴县巴底乡齐鲁村,101.883506999999990,31.112767999999999,101.875575000000000,31.109003999999999,藏族
3792,甘孜藏族自治州丹巴县聂呷乡妖枯村,101.865590999999990,30.984508000000002,101.857585000000000,30.980955999999999,藏族
3793,甘孜藏族自治州丹巴县梭坡乡宋达村,101.934586999999990,30.855898000000000,101.926519000000000,30.852829000000000,藏族
3794,甘孜藏族自治州丹巴县中路乡克格依村,101.934634000000000,30.896301999999999,101.926565000000000,30.893210000000000,藏族
3795,甘孜藏族自治州丹巴县中路乡波色龙村,101.941511000000010,30.909148999999999,101.933431000000000,30.906091000000000,藏族
3796,甘孜藏族自治州白玉县章都乡边坝村,99.033362999999994,31.051106999999998,99.025998000000001,31.047431000000000,藏族
3797,甘孜藏族自治州白玉县热加乡麻通村,99.117959999999997,31.383433000000000,99.110439999999997,31.379279000000000,藏族
3798,甘孜藏族自治州白玉县灯龙乡帮帮村,99.139021000000000,31.517797000000002,99.131506000000002,31.513672000000000,藏族
3799,甘孜藏族自治州白玉县灯龙乡龚巴村,99.183244000000002,31.527172000000000,99.175617000000003,31.523651999999998,藏族
3800,甘孜藏族自治州白玉县赠科乡下比沙村,99.338294000000005,31.510594000000001,99.330616000000006,31.506732000000000,藏族
3801,甘孜藏族自治州理塘县高城镇车马村,100.270857000000010,29.997591000000000,100.263067000000010,29.994619000000000,藏族
3802,甘孜藏族自治州理塘县高城镇德西二村,100.278225000000010,30.005834000000000,100.270435000000010,30.002807000000001,藏族
3803,甘孜藏族自治州理塘县高城镇德西三村,100.275927999999990,30.004334000000000,100.268136000000000,30.001328999999998,藏族
3804,甘孜藏族自治州理塘县高城镇德西一村,100.279792000000000,30.007708999999998,100.272003000000000,30.004664999999999,藏族
3805,甘孜藏族自治州理塘县格木乡查卡村,100.457733000000000,29.326799000000001,100.449927000000000,29.323321000000000,藏族
3806,凉山彝族自治州木里藏族自治县俄亚纳西族乡大村,100.388054000000000,27.935164000000000,100.380129999999990,27.932760999999999,藏族|彝族|纳西族
3807,凉山彝族自治州木里藏族自治县东朗乡亚英村,100.609334000000000,28.830639000000001,100.601724000000000,28.828285999999999,藏族|彝族
3808,凉山彝族自治州木里藏族自治县唐央乡里多村,100.882300000000000,29.003582999999999,100.874556000000000,29.001107000000001,藏族|彝族
3809,凉山彝族自治州木里藏族自治县瓦厂镇桃巴村,100.861734000000000,28.166226999999999,100.853972000000000,28.164164000000000,藏族|彝族
3810,凉山彝族自治州盐源县泸沽湖镇母支村,100.891521000000000,27.722543999999999,100.883841000000000,27.720229000000000,彝族
3811,凉山彝族自治州盐源县泸沽湖镇舍垮村,100.910329000000000,27.722235000000001,100.902722000000000,27.719646999999998,彝族
3812,六盘水市六枝特区落别乡长湾村长田组,105.580954000000010,26.093316000000002,105.571279000000000,26.090705000000000,汉族|彝族|布依族
3813,六盘水市盘县石桥镇乐民村,104.518849000000000,25.553245000000000,104.510165000000000,25.549973999999999,
3814,六盘水市盘县保田镇鹅毛寨村,104.682618000000010,25.414648000000000,104.673768999999990,25.411774000000001,
3815,六盘水市盘县丹霞镇水塘村,104.620254000000000,25.686470000000000,104.611574000000000,25.683624999999999,汉族|彝族
3816,遵义市汇川区高坪街道海龙屯村,106.867594000000000,27.804379000000001,106.857226999999990,27.802226000000001,汉族|苗族|彝族|布依族|仡佬族
3817,遵义市播州区尚嵇镇乌江村,106.976444000000000,27.380367000000000,106.965932000000000,27.378091000000001,
3818,遵义市桐梓县高桥镇周市金鸡水古寨,106.737466000000000,28.133818000000002,106.726989000000000,28.131530999999999,
3819,遵义市桐梓县狮溪镇狮溪村,107.126690999999990,28.837695000000000,107.115710000000010,28.834868000000000,汉族
3820,遵义市正安县芙蓉江镇祝家坪村,107.483496000000000,28.493397999999999,107.472487000000000,28.490908999999998,
3821,遵义市正安县流渡镇白花村,107.551601000000010,28.318850000000001,107.540905000000000,28.316309000000000,汉族|仡佬族
3822,遵义市道真县阳溪镇阳溪村,107.593727000000000,29.086573000000001,107.582919000000000,29.084043999999999,侗族
3823,遵义市务川县丰乐镇造纸塘,107.861178000000000,28.352293000000000,107.850502000000010,28.349760000000000,苗族|土家族|仡佬族
3824,遵义市务川县黄都镇大竹村,107.686272000000000,28.418386999999999,107.675466000000000,28.416027000000000,
3825,遵义市务川县黄都镇沈家坝,107.706130000000000,28.369301000000000,107.695211000000000,28.367070999999999,
3826,遵义市务川县丹砂街道马拱坡,107.917708000000000,28.633388000000000,107.907076000000000,28.630907000000001,仡佬族
3827,遵义市赤水市元厚镇陛诏村,105.934293999999990,28.404419000000001,105.924362000000000,28.402054000000000,苗族
3828,安顺经济技术开发区幺铺镇磊跨村歪寨组,105.906780000000000,26.175348000000000,105.896891999999990,26.173190000000002,
