FID,F1,经度,纬度,WGS84经度,WGS84纬度,民族
1001,四川省雅安市宝兴县硗碛藏族乡夹拉村,102.766814999999990,30.666839000000000,102.758594000000000,30.663599000000001,藏族
1002,四川省阿坝州马尔康市马尔康镇俄尔雅村,102.224121999999990,31.909645000000001,102.216019000000000,31.905768999999999,
1003,四川省阿坝州马尔康市卓克基镇西索村,102.224121999999990,31.909645000000001,102.216019000000000,31.905768999999999,
1004,四川省阿坝州金川县万林乡西里在村,102.208903000000010,31.446750999999999,102.200701000000000,31.443066000000002,瑶族
1005,四川省阿坝州小金县日尔乡董马村,102.564227000000000,31.041256000000001,102.556253000000000,31.037994000000001,
1006,四川省阿坝州壤塘县吾依乡壤古村,100.998598000000000,31.988530999999998,100.990489000000000,31.985095000000001,
1007,四川省阿坝州汶川县龙溪乡联合村,103.544805000000000,31.571054000000000,103.536241000000000,31.567229999999999,
1008,四川省阿坝州理县甘堡藏寨,103.206653000000000,31.490928000000000,103.198164000000010,31.486784000000000,
1009,四川省阿坝州理县桃坪镇桃坪羌寨,103.465215000000000,31.561516000000001,103.456451000000000,31.557431000000001,土家族
1010,四川省阿坝州茂县松坪沟乡白腊村,103.547189000000000,32.175423000000002,103.538613000000000,32.171667999999997,
1011,四川省阿坝州茂县凤仪镇坪头村,103.851764000000000,31.688048999999999,103.843019000000000,31.684595000000002,
1012,四川省阿坝州松潘县小姓乡埃溪村,103.555259000000010,32.357342000000003,103.546741000000000,32.353535999999998,羌族
1013,四川省阿坝州九寨沟县漳扎镇隆康村,103.946831000000000,33.292788999999999,103.938134000000010,33.288645000000002,
1014,四川省阿坝州九寨沟县大录乡大录村,103.682280000000010,33.565641999999997,103.673632000000000,33.561152000000000,
1015,四川省阿坝州黑水县沙石多乡羊茸村,102.863731000000000,32.115797000000001,102.855682000000000,32.112051999999998,
1016,四川省阿坝州黑水县色尔古镇色尔古村,103.425982000000000,31.949933999999999,103.417118000000000,31.945851999999999,
1017,四川省甘孜州康定市孔玉乡色龙村,102.083087000000010,30.561916000000000,102.074718000000000,30.558592999999998,
1018,四川省甘孜州泸定县得妥乡发旺村,102.185775000000010,29.589753000000002,102.177537000000000,29.586739999999999,
1019,四川省甘孜州丹巴县巴底镇邛山一村,101.852627000000000,31.088429000000001,101.844541000000010,31.085001999999999,
1020,四川省甘孜州丹巴县革什扎乡布科村,101.844686999999990,30.902332000000001,101.836552000000000,30.899111999999999,
1021,四川省甘孜州丹巴县革什扎乡大桑村,101.750299000000000,30.937269000000001,101.742147000000000,30.933546000000000,
1022,四川省甘孜州丹巴县梭坡乡莫洛村,101.942866000000000,30.851140999999998,101.934777000000000,30.848116999999998,汉族|藏族
1023,四川省甘孜州九龙县呷尔镇华丘村,101.518381000000010,28.972103000000001,101.510307999999990,28.969018999999999,
1024,四川省甘孜州雅江县西俄洛镇杰珠村,100.723983000000000,30.024988000000000,100.716120000000000,30.021847999999999,
1025,四川省甘孜州道孚县协德乡先锋村,101.499589000000000,30.564836000000000,101.491364000000000,30.561426999999998,
1026,四川省甘孜州巴塘县措拉镇措拉村,99.363718000000006,30.335419999999999,99.356099000000000,30.331723000000000,
1027,四川省甘孜州巴塘县德达乡德达村,99.409173999999993,30.277474000000002,99.401298999999995,30.274210000000000,
1028,四川省甘孜州巴塘县竹巴龙乡基里村,99.026775999999998,29.696739999999998,99.019469999999998,29.693306000000000,
1029,四川省甘孜州稻城县桑堆镇吉乙二村,100.241727000000000,29.104389999999999,100.234016999999990,29.101538000000001,
1031,贵州省贵阳市花溪区石板镇镇山村,106.616736000000000,26.452268000000000,106.606627000000000,26.450195000000001,
1032,贵州省贵阳市花溪区董家堰村麦翁寨,106.685552000000000,26.458103000000001,106.675442000000000,26.455331999999999,
1033,贵州省贵阳市乌当区羊昌镇黄连村,106.906183000000000,26.877884999999999,106.895991000000000,26.875399999999999,土家族
1034,贵州省贵阳市乌当区新堡布依族乡陇上村,106.868199000000000,26.797405000000001,106.857857000000000,26.795369000000001,布依族
1035,贵州省贵阳市乌当区新堡布依族乡马头村,106.879512000000010,26.790735999999999,106.869197000000000,26.788644999999999,布依族
1036,贵州省贵阳市开阳县禾丰乡穿洞村穿洞街上组,106.927195000000000,26.940401999999999,106.917004000000010,26.937726999999999,苗族|布依族
1037,贵州省贵阳市开阳县南江乡苗寨村,106.974526000000000,26.931491000000001,106.964052000000000,26.929310999999998,苗族|布依族
1038,贵州省贵阳市修文县小箐乡岩鹰山村,106.536904000000010,26.940438000000000,106.526785000000000,26.937992000000001,苗族|彝族
1039,贵州省遵义市桐梓县马鬃乡龙台村,106.969697000000000,28.250551000000002,106.959174000000000,28.248283000000001,苗族
1040,贵州省遵义市道真仡佬族苗族自治县洛龙镇大塘村,107.767674000000000,29.167963000000000,107.756850000000000,29.164570000000001,苗族|仡佬族
1041,贵州省遵义市湄潭县茅坪镇地关村平顺坝寨,107.426975000000000,27.492750000000001,107.416020000000000,27.489761999999999,
1042,贵州省遵义市务川仡佬族苗族自治县镇南镇桃符村,107.894884000000000,28.636469999999999,107.884328999999990,28.633673999999999,苗族|仡佬族
1043,贵州省遵义市务川仡佬族苗族自治县丰乐镇庙坝村,107.857369000000010,28.251154000000000,107.846678999999990,28.248687000000000,苗族|仡佬族
1044,贵州省遵义市余庆县花山苗族乡花山村飞龙寨,107.501645999999990,27.388580000000001,107.490832999999990,27.385831000000000,苗族
1045,贵州省六盘水市钟山区月照社区大坝村,104.948539000000000,26.621917000000000,104.939369000000000,26.619907000000001,汉族|回族|苗族|彝族|布依族
1046,贵州省六盘水市六枝特区落别乡牛角村,105.607232000000000,26.138891999999998,105.597645000000000,26.136085999999999,汉族|彝族|布依族
1047,贵州省六盘水市六枝特区梭戛乡高兴村,105.432015000000010,26.455966000000000,105.421953000000000,26.453576999999999,苗族|彝族
1048,贵州省六盘水市水城县猴场乡补那村,105.175783999999990,26.227322999999998,105.166087000000000,26.224872000000001,汉族|苗族|布依族
1049,贵州省六盘水市水城县玉舍镇新发村,104.785839000000000,26.498391000000002,104.776830000000000,26.495747999999999,
1050,贵州省六盘水市水城县玉舍镇海坪村,104.796224000000000,26.460695999999999,104.787154000000000,26.458210000000001,汉族|苗族|彝族
1051,贵州省六盘水市盘县羊场乡纳木村关庄新村,104.835402000000000,25.886562999999999,104.826340000000000,25.884101999999999,汉族|苗族|彝族|布依族|白族
1052,贵州省安顺市西秀区大西桥镇河桥村,106.160799000000000,26.371502000000000,106.150555000000000,26.369056000000000,汉族|仡佬族
1053,贵州省安顺市西秀区黄蜡乡龙青村,106.324749999999990,26.285336999999998,106.314648000000010,26.282344999999999,
1054,贵州省安顺市西秀区杨武乡平田村,106.193016000000000,26.051674999999999,106.182942000000000,26.048621000000001,
1055,贵州省安顺市镇宁布依族苗族自治县双龙山办事处大寨村,105.825665000000000,26.132494000000001,105.815824000000010,26.129743999999999,苗族|布依族
1056,贵州省安顺市平坝区夏云镇小河湾村,106.339806000000000,26.417140000000000,106.329631000000010,26.414248000000001,
1057,贵州省安顺市平坝区白云镇邢江村,106.148216000000010,26.283632000000001,106.137919000000000,26.281203999999999,汉族|布依族|仡佬族
1058,贵州省安顺市普定县城关镇陇财村,105.779492000000000,26.347753999999998,105.769452000000000,26.345497999999999,
1059,贵州省安顺市关岭布依族苗族自治县关索街道办事处月亮湾村,105.626412000000000,25.953897999999999,105.616733999999990,25.951104000000001,苗族|布依族
1060,贵州省安顺市紫云苗族布依族自治县格凸河镇坝寨村,106.257186000000000,25.648174000000001,106.247088000000010,25.645461000000001,苗族|布依族
1061,贵州省安顺市开发区管委会宋旗镇平寨村三合苗寨,105.859545000000000,26.238582999999998,105.849776000000010,26.235859000000001,苗族|彝族|布依族
1062,贵州省安顺市龙宫管委会龙宫镇龙潭村,105.893123000000000,26.102601000000000,105.883260000000010,26.100317000000000,汉族|苗族|布依族
1063,贵州省铜仁市万山区敖寨乡中华山村,109.280548000000000,27.590223000000002,109.269442000000000,27.587779999999999,
1064,贵州省铜仁市江口县太平镇寨抱村,108.748518000000000,27.785648999999999,108.737799000000000,27.782862999999999,苗族|侗族|土家族
1065,贵州省铜仁市江口县桃映镇匀都村羌寨,109.040101000000010,27.884975000000001,109.028988000000000,27.882480000000001,
1066,贵州省铜仁市江口县太平镇快场村院子沟寨,108.812957999999990,27.883275999999999,108.802195000000000,27.880745999999998,
1067,贵州省铜仁市玉屏侗族自治县皂角坪街道野鸡坪村,108.909734000000000,27.224782999999999,108.899075999999990,27.222667000000001,侗族
1068,贵州省铜仁市石阡县龙塘镇神仙庙村,108.186207000000000,27.600064000000000,108.175343000000000,27.597645000000000,苗族|侗族
1069,贵州省铜仁市石阡县中坝镇河西村,108.195455999999990,27.463965000000002,108.184642999999990,27.461534000000000,
1070,贵州省铜仁市思南县大河坝镇鹅溪村,108.190358000000000,27.908491000000001,108.179481999999990,27.906110000000002,
1071,贵州省铜仁市印江土家族苗族自治县木黄镇芙蓉村,108.694326000000000,28.006696999999999,108.683628000000000,28.004176999999999,苗族|土家族
1072,贵州省铜仁市印江土家族苗族自治县木黄镇燕子岩村,108.719740000000000,28.079848999999999,108.709093000000000,28.076962000000002,苗族|土家族
1073,贵州省铜仁市印江土家族苗族自治县朗溪镇河西村甘川组,108.485677000000000,28.014868000000000,108.474986000000000,28.011865000000000,苗族|土家族
1074,贵州省铜仁市松桃苗族自治县牛郎镇矮红村,109.125467000000000,27.899429000000001,109.114245999999990,27.896758999999999,苗族
1075,贵州省毕节市大方县八堡彝族苗族乡新开村,105.577276000000000,27.391487000000001,105.567513000000010,27.389016000000002,苗族|彝族
1076,贵州省毕节市大方县核桃彝族白族乡木寨村,105.642543000000000,27.353332999999999,105.632733000000000,27.350974000000001,彝族|白族
1077,贵州省毕节市大方县凤山彝族蒙古族乡店子村,105.740675000000000,27.228818000000000,105.730746000000000,27.226001000000000,蒙古族|彝族
1078,贵州省毕节市威宁彝族回族苗族自治县龙街镇大寨村,104.027203000000000,27.179818000000001,104.018503000000000,27.177028000000000,回族|苗族|彝族
1079,贵州省毕节市威宁彝族回族苗族自治县秀水乡秀中社区,103.959913000000000,26.913720000000001,103.951376000000000,26.911405999999999,回族|苗族|彝族
1080,贵州省毕节市赫章县兴发彝族苗族回族乡中营村,104.771074000000000,26.967669999999998,104.762083000000000,26.964862000000000,回族|苗族|彝族
1081,贵州省毕节市百里杜鹃管理区普底彝族苗族白族乡迎丰村,105.931775000000000,27.209883999999999,105.921902000000000,27.207550000000001,苗族|彝族|白族
1082,贵州省黔东南州凯里市开怀街道棉席村棉席寨,108.005359000000000,26.516584999999999,107.994767000000000,26.513738000000000,
1083,贵州省黔东南州凯里市开怀街道养朵村养朵大寨,108.058652000000000,26.533636000000001,108.047748000000000,26.531267000000000,
1084,贵州省黔东南州凯里市三棵树镇朗利村朗利大寨,108.135023000000000,26.570930000000001,108.124247999999990,26.567948000000001,
1085,贵州省黔东南州凯里市三棵树镇南花村南花寨,108.087577999999990,26.517461999999998,108.076691999999990,26.514900999999998,苗族
1086,贵州省黔东南州凯里市湾水镇岩寨村岩寨大寨,107.964294000000000,26.746057000000000,107.953684000000000,26.743860999999999,
1087,贵州省黔东南州凯里市湾水镇洪溪村洪溪寨,107.986525000000000,26.750091000000001,107.975942000000000,26.747478999999998,苗族|瑶族
1088,贵州省黔东南州凯里市舟溪镇营盘村营盘苗寨,107.968254000000000,26.497810000000001,107.957666000000000,26.495525000000001,苗族
1089,贵州省黔东南州凯里市大风洞乡对江村新寨革寨,107.817010999999990,26.714894000000001,107.806270000000000,26.712734000000001,
1090,贵州省黔东南州凯里市大风洞乡官庄村官庄寨,107.909828000000000,26.761028000000000,107.899339000000000,26.758592000000000,汉族|侗族
1091,贵州省黔东南州凯里市碧波镇白秧坪村偿班大寨,107.687274000000000,26.564488000000001,107.676541000000000,26.562218999999999,
1092,贵州省黔东南州镇远县报京乡报京村报京大寨,108.525606000000000,26.859597999999998,108.515022000000000,26.857277000000000,
1093,贵州省黔东南州黄平县谷陇镇山坪村,108.050917000000000,26.877576999999999,108.040042000000000,26.875149000000000,
1094,贵州省黔东南州施秉县城关镇沙坪村,108.183750000000000,27.054131000000002,108.172900000000000,27.051791000000001,苗族
1095,贵州省黔东南州施秉县城关镇云台村,108.129351000000000,27.096231000000000,108.118577000000000,27.093157000000001,苗族
1096,贵州省黔东南州施秉县甘溪乡高碑村,108.229116000000000,27.048224000000001,108.218481000000000,27.045434000000000,
1097,贵州省黔东南州施秉县马号乡黄古村,108.459582999999990,26.844147000000000,108.448848000000000,26.841442000000001,
1098,贵州省黔东南州施秉县双井镇平寨村,108.218842000000000,26.848486000000001,108.208197000000000,26.845897999999998,
1099,贵州省黔东南州施秉县双井镇龙塘村,108.274281000000000,26.886458000000001,108.263648000000000,26.883880000000001,
1100,贵州省黔东南州施秉县双井镇铜鼓村,108.256643999999990,26.867114000000001,108.246093000000000,26.864308000000001,
1101,贵州省黔东南州三穗县台烈镇寨头村,108.606154000000000,26.844681999999999,108.595812000000000,26.842015000000000,苗族
1102,贵州省黔东南州岑巩县注溪镇衙院村,108.639670000000000,27.261555000000001,108.629142000000000,27.259132000000001,土家族
1103,贵州省黔东南州岑巩县羊桥土家族乡杨柳村,108.805916999999990,27.464392000000000,108.795178000000010,27.461943000000002,土家族
1104,贵州省黔东南州天柱县坌处镇抱塘村,109.356005999999990,26.753405000000001,109.344841000000000,26.750738999999999,
1105,贵州省黔东南州锦屏县敦寨镇雷屯村,109.255274000000000,26.443232999999999,109.244229000000000,26.440939000000000,
1106,贵州省黔东南州锦屏县彥洞乡瑶白村,108.936789000000000,26.646644999999999,108.926194000000000,26.644286999999998,
1107,贵州省黔东南州锦屏县河口乡文斗村,109.000489000000000,26.609057000000000,108.989692000000010,26.606622999999999,
1108,贵州省黔东南州锦屏县平略镇平敖村,109.033968000000000,26.604762999999998,109.022982000000000,26.602464999999999,汉族|苗族|侗族
1109,贵州省黔东南州锦屏县茅坪镇茅坪村,109.248493000000000,26.741503999999999,109.237487000000000,26.739174999999999,
1110,贵州省黔东南州剑河县太拥镇昂英村,108.351285000000000,26.372774000000000,108.340625000000000,26.369847000000000,
1111,贵州省黔东南州剑河县南哨镇反召村,108.609384000000010,26.504738000000000,108.599059999999990,26.502065999999999,苗族|侗族
1112,贵州省黔东南州剑河县久仰镇基佑村,108.515547000000000,26.614740999999999,108.504987000000000,26.612238999999999,苗族
1113,贵州省黔东南州台江县台拱街道红阳村,108.309786000000000,26.662828999999999,108.299021000000000,26.660584000000000,苗族|侗族
1114,贵州省黔东南州台江县方召镇反排村,108.423738000000000,26.624549999999999,108.412869000000000,26.622180000000000,苗族
1115,贵州省黔东南州台江县老屯乡长滩村,108.295505000000010,26.788473000000000,108.284763000000000,26.786194999999999,苗族
1116,贵州省黔东南州台江县方召镇交汪村,108.425132000000000,26.658649000000000,108.414232000000000,26.656276999999999,苗族
1117,贵州省黔东南州黎平县茅贡镇地扪村,108.867768000000000,26.180105999999999,108.857243999999990,26.177423999999998,侗族
1118,贵州省黔东南州黎平县双江镇黄岗村,108.983957000000000,25.923943999999999,108.973314000000000,25.920950999999999,侗族
1119,贵州省黔东南州黎平县水口镇滚政村,109.323513000000010,25.880354000000001,109.312562000000000,25.877065999999999,苗族|侗族
1120,贵州省黔东南州黎平县岩洞镇述洞村,108.932175000000000,26.109352000000001,108.921605000000000,26.106864999999999,侗族
1121,贵州省黔东南州黎平县永从镇中罗村,109.107193000000000,26.076642000000000,109.096154000000000,26.073540999999999,侗族
1122,贵州省黔东南州黎平县肇兴镇堂安村,109.220184000000000,25.904070000000001,109.209326000000000,25.900925999999998,
1123,贵州省黔东南州榕江县栽麻镇大利村,108.649176000000000,26.043600000000001,108.638683000000000,26.041173000000001,侗族
1124,贵州省黔东南州榕江县栽麻镇宰荡村,108.653893999999990,26.006699000000001,108.643394000000000,26.004299000000000,侗族
1125,贵州省黔东南州从江县西山镇秋卡村,109.058764000000000,25.689784000000000,109.047816999999990,25.686598000000000,侗族
1126,贵州省黔东南州从江县丙妹镇岜沙村,108.872860000000000,25.726132000000000,108.862343999999990,25.723241000000002,苗族|侗族
1127,贵州省黔东南州从江县翠里乡高文村,108.957239000000000,25.612981999999999,108.946709000000000,25.609779000000000,
1128,贵州省黔东南州从江县高增乡岜扒村,108.960416000000000,25.839283999999999,108.949862000000000,25.836178000000000,侗族
1129,贵州省黔东南州从江县高增乡小黄村,108.981463000000010,25.880596000000001,108.970850000000000,25.877549999999999,侗族
1130,贵州省黔东南州从江县下江镇高坪村,108.640795000000000,25.743497000000001,108.630360999999990,25.740755000000000,
1131,贵州省黔东南州从江县下江镇良文村,108.660304999999990,25.758554000000000,108.649788000000000,25.756029000000002,苗族
1132,贵州省黔东南州从江县加榜乡加车村,108.584836000000000,25.590692000000001,108.574479000000000,25.587678000000000,侗族
1133,贵州省黔东南州从江县加鸠镇加翁村,108.411468000000000,25.670784000000001,108.400672000000000,25.667821000000000,侗族
1134,贵州省黔东南州雷山县达地乡也蒙村,108.193213000000000,26.070968000000001,108.182443000000010,26.068449999999999,苗族|水族
1135,贵州省黔东南州雷山县大塘镇掌坳村,108.093431000000000,26.350470000000001,108.082573000000000,26.347753999999998,苗族
1136,贵州省黔东南州雷山县丹江镇乌东村,108.175468000000000,26.383783999999999,108.164682000000000,26.381387000000000,苗族
1137,贵州省黔东南州雷山县方祥乡格头村,108.267460000000000,26.402155000000000,108.256890000000000,26.399439000000001,
1138,贵州省黔东南州雷山县郎德镇上郎德村,108.076826000000000,26.479077000000000,108.065923000000000,26.476651000000000,
1139,贵州省黔东南州雷山县郎德镇也改村,108.045367000000000,26.499960000000002,108.034557000000010,26.497468000000001,
1140,贵州省黔东南州雷山县望丰乡公统村,107.962810000000000,26.415725999999999,107.952192000000000,26.413499000000002,苗族
1141,贵州省黔东南州雷山县西江镇干荣村,108.167503999999990,26.516783000000000,108.156705000000000,26.514316000000001,苗族
1142,贵州省黔东南州雷山县大塘镇新桥村,108.075028000000000,26.325990999999998,108.064104000000000,26.323516000000001,苗族
1143,贵州省黔东南州雷山县方祥乡陡寨村,108.280461000000000,26.450088000000001,108.269809000000000,26.447590999999999,苗族
1144,贵州省黔东南州雷山县方祥乡平祥村,108.285422000000000,26.444080000000000,108.274744000000000,26.441654000000000,苗族
1145,贵州省黔东南州雷山县望丰乡排肖村,108.028584000000000,26.412302000000000,108.017866000000000,26.409544000000000,苗族
1146,贵州省黔东南州雷山县望丰乡乌响村,107.978851000000010,26.387741999999999,107.968282000000000,26.385217999999998,苗族
1147,贵州省黔东南州雷山县西江镇麻料村,108.222593000000000,26.547706000000002,108.211951000000000,26.545055000000001,苗族
1148,贵州省黔东南州雷山县西江镇猫鼻岭村,108.116470000000010,26.485779000000001,108.105704000000000,26.482783000000001,苗族
1149,贵州省黔东南州雷山县永乐镇乔洛村,108.219971000000000,26.306281999999999,108.209329000000000,26.303585999999999,苗族
1150,贵州省黔东南州雷山县方祥乡毛坪村,108.271807000000000,26.349768000000001,108.261221000000010,26.347096000000001,苗族
1151,贵州省黔东南州麻江县宣威镇龙江村,107.828753000000010,26.449712000000002,107.818022000000000,26.447568000000000,苗族|瑶族
1152,贵州省黔东南州麻江县宣威镇城中村,107.742217999999990,26.369931000000001,107.731523000000000,26.367270000000001,苗族|瑶族
1153,贵州省黔东南州麻江县宣威镇卡乌村,107.820590999999990,26.413795000000000,107.809854000000000,26.411612000000002,
1154,贵州省黔东南州麻江县宣威镇翁保村,107.766028000000010,26.388289000000000,107.755386000000000,26.385404999999999,瑶族
1155,贵州省黔东南州丹寨县扬武镇扬颂村,107.873155000000000,26.230706999999999,107.862692000000000,26.227974000000000,
1156,贵州省黔东南州丹寨县排调镇麻鸟村,108.081104999999990,26.155300000000000,108.070227000000000,26.152668999999999,苗族
1157,贵州省黔东南州丹寨县雅灰乡送陇村,108.040799000000010,26.104679000000001,108.030022000000000,26.101925999999999,苗族
1158,贵州省黔东南州丹寨县兴仁镇王家村,107.868651000000000,26.295385000000000,107.858149000000000,26.292732999999998,回族|苗族
1159,贵州省黔东南州丹寨县扬武镇排莫村,107.958817999999990,26.125221000000000,107.948240000000000,26.122900999999999,苗族
1160,贵州省黔东南州丹寨县龙泉镇高要村,107.842229000000000,26.149094999999999,107.831602000000000,26.146730999999999,苗族
1161,贵州省黔东南州丹寨县排调镇刘家村,108.001474000000000,26.255818999999999,107.990916000000000,26.252893000000000,苗族
1162,贵州省黔南州都匀市归兰水族乡奉合村榔木寨,107.654698000000000,26.075147999999999,107.644170000000000,26.072244000000001,水族
1163,贵州省黔南州福泉市仙桥乡大花水村麒麟山苗寨,107.298365000000000,26.776344000000002,107.287690000000000,26.773541999999999,汉族|苗族|布依族
1164,贵州省黔南州荔波县玉屏街道办事处水甫村水葩古寨,107.883979999999990,25.421212000000001,107.873608000000000,25.417973000000000,布依族|水族
1165,贵州省黔南州荔波县瑶山瑶族乡菇类村董蒙寨,107.823127000000000,25.219104999999999,107.812460000000000,25.216380000000001,瑶族
1166,贵州省黔南州三都水族自治县都江镇怎雷村,108.120840000000000,25.941814000000001,108.110085000000000,25.938480999999999,水族
1167,贵州省黔南州三都水族自治县九阡镇水各村,107.965157000000000,25.777515000000001,107.954607000000000,25.774870000000000,水族
1168,贵州省黔南州三都水族自治县都江镇来术村,107.989360000000000,26.079677000000000,107.978783000000010,26.076778000000001,水族
1169,贵州省黔南州三都水族自治县三合街道办事处排烧村,107.869951000000000,25.977861999999998,107.859474000000010,25.974993999999999,水族
1170,贵州省黔南州三都水族自治县普安镇野记古寨,107.910912000000000,26.115165999999999,107.900460000000000,26.112541000000000,水族
1171,贵州省黔南州三都水族自治县九阡镇石板寨,108.067173000000000,25.609469000000001,108.056299000000000,25.606600000000000,水族
1172,贵州省黔南州都匀经济开发区新场村格多苗寨,107.609937000000000,26.211480000000002,107.599361000000000,26.209115000000001,苗族
1173,贵州省黔西南州兴义市南盘江镇南龙古寨,104.979444000000000,24.830154000000000,104.970321000000000,24.827144000000001,畲族
1174,贵州省黔西南州兴仁县巴铃镇绿荫河社区,105.374472000000000,25.494575000000001,105.364664000000000,25.491071000000002,汉族|苗族|布依族
1175,贵州省黔西南州望谟县桑郎镇桑郎村,106.451775000000000,25.203925999999999,106.441607000000000,25.200377000000000,苗族
1176,贵州省黔西南州望谟县王母街道甘莱村,106.106444999999990,25.184355000000000,106.096301999999990,25.180918999999999,瑶族
1177,贵州省黔西南州望谟县蔗香镇蔗香村,106.156581000000000,24.971256000000000,106.146371000000000,24.968321000000000,布依族
1178,贵州省黔西南册亨县冗渡镇大寨村,105.731099000000000,25.048863000000001,105.721307000000000,25.045491999999999,汉族|苗族|布依族
1179,贵州省黔西南册亨县冗渡镇威旁村,105.648611000000000,25.070679999999999,105.638882000000000,25.067938000000002,汉族|苗族|布依族
1180,贵州省黔西南州安龙县万峰湖镇坝盘村,105.129515000000000,24.954128000000001,105.119998000000000,24.950586000000001,布依族
1181,贵州省黔西南州义龙试验区龙广镇联新村,106.184475000000010,27.155163999999999,106.174286000000000,27.152369000000000,
1183,云南省昆明市五华区西翥街道办事处陡坡社区,102.669828000000000,25.165731999999998,102.661939000000000,25.163087000000001,回族
1184,云南省昆明市石林县圭山镇糯黑村,103.526274000000000,24.676341000000001,103.517857000000010,24.673535000000001,彝族
1185,云南省曲靖市宣威市东山镇芙蓉村委会花树脚自然村,104.194474000000000,26.157461999999999,104.185751000000000,26.154713999999998,
1186,云南省玉溪市红塔区春和街道黄草坝村,102.451240000000000,24.438659000000001,102.443195000000000,24.435559999999999,藏族|侗族
1187,云南省玉溪市江川区九溪镇罗合白村,102.648122000000000,24.240268000000000,102.640331000000000,24.237490999999999,
1188,云南省玉溪市华宁县华溪镇上拖卓村,103.004588000000000,24.062284999999999,102.996448000000000,24.059238000000001,苗族|彝族
1189,云南省玉溪市易门县龙泉街道中屯社区平滩子村,102.137619000000000,24.701010000000000,102.129598000000000,24.697581000000000,
1190,云南省玉溪市易门县十街乡摆依村,102.182079000000000,24.471017000000000,102.174020000000000,24.468198000000001,
1191,云南省玉溪市峨山县岔河乡鹏展村,102.209410000000010,24.262626999999998,102.201432999999990,24.259604000000000,
1192,云南省玉溪市峨山县塔甸镇统邑村,102.064986000000000,24.202127999999998,102.056833000000000,24.199172999999998,
1193,云南省玉溪市峨山县塔甸镇大西村,101.982830000000010,24.184241000000000,101.974971999999990,24.181090999999999,朝鲜族
1194,云南省玉溪市新平县漠沙镇曼线村南薅小组,101.825385000000000,23.749704000000001,101.817421999999990,23.746800000000000,
1195,云南省玉溪市元江县澧江街道者嘎村,102.063498999999990,23.542663999999998,102.055341000000000,23.539494000000001,彝族|哈尼族|傣族
1196,云南省玉溪市元江县羊街乡尼果上寨,103.094770000000000,24.232282000000001,103.086468000000000,24.228711000000001,
1197,云南省玉溪市元江县因远镇安定村,101.820034000000010,23.431281999999999,101.812039000000000,23.428318000000001,
1198,云南省昭通市昭阳区小龙洞乡宁边村偏坡苗寨,103.867786000000000,27.364214000000000,103.859230999999990,27.362078000000000,
1199,云南省昭通市昭阳区旧圃镇小寨子,103.648049000000000,27.364128999999998,103.639587000000010,27.361813999999999,
1200,云南省昭通市永善县务基镇锦屏村单彝,103.511759000000000,28.093534999999999,103.503118000000000,28.091304999999998,
1201,云南省昭通市彝良县龙安镇木坪村寨子,104.155602000000000,27.702790000000000,104.146820000000010,27.699784999999999,
1202,云南省昭通市彝良县奎香乡寸田村后山,104.288529999999990,27.426445000000001,104.279839999999990,27.423503000000000,
1203,云南省保山市隆阳区潞江镇莫卡村赧浒村,98.858663000000007,24.986191000000002,98.851771999999997,24.983277999999999,回族|苗族|彝族|白族|傣族
1204,云南省保山市腾冲市荷花镇民团村坝派,98.394051000000005,24.939485999999999,98.387137999999993,24.936071999999999,彝族|傣族|傈僳族|佤族
1205,云南省保山市腾冲市清水乡三家村中寨,98.476515000000006,24.933578000000001,98.469560000000001,24.930748999999999,彝族|佤族
1206,云南省保山市腾冲市猴桥镇猴桥村委会黑泥塘村,98.210302999999996,25.379546000000001,98.203415000000007,25.376688000000001,
1207,云南省保山市腾冲市芒棒镇大水塘村委会下寨,98.665047000000001,24.991980999999999,98.658300999999994,24.988916000000000,
1208,云南省保山市施甸县木老元乡哈寨村哈寨,99.297584000000001,24.718872000000001,99.290109000000001,24.716118000000002,彝族|布朗族
1209,云南省保山市龙陵县龙新乡黄草坝小米地,98.782325000000000,24.681977000000000,98.775431999999995,24.678806999999999,
1210,云南省保山市龙陵县勐糯镇大寨村大寨,99.059545999999997,24.323136000000002,99.052150999999995,24.320231000000000,苗族
1211,云南省普洱市思茅区思茅港镇那澜村委会芒约村,100.584238000000000,22.574311999999999,100.576880000000000,22.571263999999999,
1212,云南省普洱市宁洱县同心乡那柯里村委会那柯里村,101.046848999999990,22.917449999999999,101.038978000000000,22.913896999999999,彝族|哈尼族
1213,云南省普洱市江城县整董镇曼滩村委员会曼滩村,101.562633000000010,22.433499000000001,101.554794000000000,22.430696000000001,瑶族
1214,云南省普洱市江城县整董镇整董村委会曼乱宰村,101.521458000000000,22.485209999999999,101.513566999999990,22.481912000000001,
1215,云南省普洱市孟连县娜允镇娜允村委会娜允四组,99.584351999999996,22.335401999999998,99.577078999999998,22.332405000000001,
1216,云南省普洱市孟连县勐马镇芒海村委会芒沙村,99.326536000000004,22.219363999999999,99.319053999999994,22.216346999999999,
1217,云南省普洱市孟连县景信乡回俄村委会景信一二组,99.676199999999994,22.457711000000000,99.668729999999996,22.455034000000001,
1218,云南省普洱市孟连县芒信乡岔河村委会广伞村,99.627019000000004,22.179366000000002,99.619767999999993,22.176303000000001,
1219,云南省普洱市孟连县景信乡朗勒村委会朗岛村,99.754791999999995,22.433924000000001,99.747291000000004,22.430862999999999,
